id,zip,gender,birth_year,birth_month,edu_level,inc_level,agegp,zip_str,city,edu_year,income,ln_income,male,female,entry_year,mean_edu_year,size
300233,新竹市,男性,76,6,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,新竹市,新竹市,18,45000,10.714417,1,0,88,16.285715,21
241136,新北市三重區,男性,76,7,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市三重區,新北市,18,35000,10.463103,1,0,88,16.285715,21
106201,台北市大安區,男性,75,11,高職(續答6a1),7-8萬元以下,18-29歲,台北市大安區,台北市,12,75000,11.225244,1,0,88,16.285715,21
333108,桃園市龜山區,女性,75,12,大學(續答6a2),9-10萬元以下,18-29歲,桃園市龜山區,桃園市,16,95000,11.461632,0,1,88,16.285715,21
324227,桃園市平鎮區,男性,75,11,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,桃園市平鎮區,桃園市,18,35000,10.463103,1,0,88,16.285715,21
523108,彰化縣埤頭鄉,女性,75,12,大學(續答6a2),3-4萬元以下,18-29歲,彰化縣埤頭鄉,彰化縣,16,35000,10.463103,0,1,88,16.285715,21
830233,高雄市鳳山區,女性,76,2,大學(續答6a2),4-5萬元以下,18-29歲,高雄市鳳山區,高雄市,16,45000,10.714417,0,1,88,16.285715,21
820203,高雄市岡山區,女性,76,4,碩士(續答6a2),3-4萬元以下,18-29歲,高雄市岡山區,高雄市,18,35000,10.463103,0,1,88,16.285715,21
103134,台北市大同區,男性,76,5,大學(續答6a2),2-3萬元以下,18-29歲,台北市大同區,台北市,16,25000,10.126631,1,0,88,16.285715,21
328103,桃園市觀音區,女性,75,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,桃園市觀音區,桃園市,18,35000,10.463103,0,1,88,16.285715,21
269120,宜蘭縣冬山鄉,男性,76,2,碩士(續答6a2),8-9萬元以下,18-29歲,宜蘭縣冬山鄉,宜蘭縣,18,85000,11.350407,1,0,88,16.285715,21
722210,台南市佳里區,女性,76,7,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,台南市佳里區,台南市,18,25000,10.126631,0,1,88,16.285715,21
701208,台南市東區,男性,75,11,大學(續答6a2),3-4萬元以下,18-29歲,台南市東區,台南市,16,35000,10.463103,1,0,88,16.285715,21
503201,彰化縣花壇鄉,男性,75,11,高職(續答6a1),4-5萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,12,45000,10.714417,1,0,88,16.285715,21
437226,台中市大甲區,女性,75,12,大學(續答6a2),5-6萬元以下,18-29歲,台中市大甲區,台中市,16,55000,10.915089,0,1,88,16.285715,21
330225,桃園市桃園區,女性,76,1,綜合高中(續答6a1),3-4萬元以下,18-29歲,桃園市桃園區,桃園市,12,35000,10.463103,0,1,88,16.285715,21
251222,新北市淡水區,男性,77,2,碩士(續答6a2),10-11萬元以下,18-29歲,新北市淡水區,新北市,18,105000,11.561716,1,0,89,16.388889,37
251219,新北市淡水區,女性,76,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市淡水區,新北市,18,35000,10.463103,0,1,89,16.388889,37
236132,新北市土城區,男性,77,3,博士(續答6a2),跳答,18-29歲,新北市土城區,新北市,23,,,1,0,89,16.388889,37
722223,台南市佳里區,女性,76,9,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,台南市佳里區,台南市,18,25000,10.126631,0,1,89,16.388889,37
236121,新北市土城區,女性,76,9,高職(續答6a1),跳答,18-29歲,新北市土城區,新北市,12,,,0,1,89,16.388889,37
111101,台北市士林區,男性,77,4,碩士(續答6a2),6-7萬元以下,18-29歲,台北市士林區,台北市,18,65000,11.082143,1,0,89,16.388889,37
812110,高雄市小港區,女性,76,9,大學(續答6a2),13-14萬元以下,18-29歲,高雄市小港區,高雄市,16,135000,11.81303,0,1,89,16.388889,37
234140,新北市永和區,女性,77,1,大學(續答6a2),5-6萬元以下,18-29歲,新北市永和區,新北市,16,55000,10.915089,0,1,89,16.388889,37
503107,彰化縣花壇鄉,男性,77,7,軍警專科班,4-5萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,,45000,10.714417,1,0,89,16.388889,37
116109,台北市文山區,男性,77,4,大學(續答6a2),5-6萬元以下,18-29歲,台北市文山區,台北市,16,55000,10.915089,1,0,89,16.388889,37
821216,高雄市路竹區,男性,77,4,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,高雄市路竹區,高雄市,18,25000,10.126631,1,0,89,16.388889,37
237112,新北市三峽區,男性,76,9,碩士(續答6a2),5-6萬元以下,18-29歲,新北市三峽區,新北市,18,55000,10.915089,1,0,89,16.388889,37
242201,新北市新莊區,男性,76,9,技術學院、科大(續答6a2),跳答,18-29歲,新北市新莊區,新北市,18,,,1,0,89,16.388889,37
364208,苗栗縣大湖鄉,男性,77,4,碩士(續答6a2),5-6萬元以下,18-29歲,苗栗縣大湖鄉,苗栗縣,18,55000,10.915089,1,0,89,16.388889,37
406128,台中市北屯區,男性,76,9,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,台中市北屯區,台中市,18,25000,10.126631,1,0,89,16.388889,37
981122,花蓮縣玉里鎮,男性,77,3,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,花蓮縣玉里鎮,花蓮縣,18,45000,10.714417,1,0,89,16.388889,37
207211,新北市萬里區,女性,77,5,碩士(續答6a2),3-4萬元以下,18-29歲,新北市萬里區,新北市,18,35000,10.463103,0,1,89,16.388889,37
326222,桃園市楊梅區,女性,77,7,大學(續答6a2),2-3萬元以下,18-29歲,桃園市楊梅區,桃園市,16,25000,10.126631,0,1,89,16.388889,37
621204,嘉義縣民雄鄉,男性,76,10,高職(續答6a1),4-5萬元以下,18-29歲,嘉義縣民雄鄉,嘉義縣,12,45000,10.714417,1,0,89,16.388889,37
801237,高雄市前金區,男性,76,9,碩士(續答6a2),1萬元以下,18-29歲,高雄市前金區,高雄市,18,5000,8.5171928,1,0,89,16.388889,37
503117,彰化縣花壇鄉,女性,76,10,大學(續答6a2),2-3萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,16,25000,10.126631,0,1,89,16.388889,37
931118,屏東縣佳冬鄉,男性,77,3,碩士(續答6a2),3-4萬元以下,18-29歲,屏東縣佳冬鄉,屏東縣,18,35000,10.463103,1,0,89,16.388889,37
402218,台中市南區,女性,77,4,大學(續答6a2),2-3萬元以下,18-29歲,台中市南區,台中市,16,25000,10.126631,0,1,89,16.388889,37
364121,苗栗縣大湖鄉,男性,76,12,高職(續答6a1),3-4萬元以下,18-29歲,苗栗縣大湖鄉,苗栗縣,12,35000,10.463103,1,0,89,16.388889,37
551205,南投縣名間鄉,男性,77,5,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,南投縣名間鄉,南投縣,18,35000,10.463103,1,0,89,16.388889,37
114207,台北市內湖區,女性,77,5,大學(續答6a2),1萬元以下,18-29歲,台北市內湖區,台北市,16,5000,8.5171928,0,1,89,16.388889,37
830230,高雄市鳳山區,女性,77,5,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,高雄市鳳山區,高雄市,18,25000,10.126631,0,1,89,16.388889,37
116108,台北市文山區,女性,76,11,碩士(續答6a2),5-6萬元以下,18-29歲,台北市文山區,台北市,18,55000,10.915089,0,1,89,16.388889,37
242202,新北市新莊區,男性,77,5,綜合高中(續答6a1),3-4萬元以下,18-29歲,新北市新莊區,新北市,12,35000,10.463103,1,0,89,16.388889,37
820226,高雄市岡山區,女性,77,5,高職(續答6a1),跳答,18-29歲,高雄市岡山區,高雄市,12,,,0,1,89,16.388889,37
821228,高雄市路竹區,男性,77,8,碩士(續答6a2),3-4萬元以下,18-29歲,高雄市路竹區,高雄市,18,35000,10.463103,1,0,89,16.388889,37
241118,新北市三重區,女性,76,10,國(初)中,1萬元以下,18-29歲,新北市三重區,新北市,9,5000,8.5171928,0,1,89,16.388889,37
414120,台中市烏日區,女性,76,12,技術學院、科大(續答6a2),5-6萬元以下,18-29歲,台中市烏日區,台中市,18,55000,10.915089,0,1,89,16.388889,37
300202,新竹市,女性,77,7,碩士(續答6a2),6-7萬元以下,18-29歲,新竹市,新竹市,18,65000,11.082143,0,1,89,16.388889,37
402215,台中市南區,男性,77,6,大學(續答6a2),跳答,18-29歲,台中市南區,台中市,16,,,1,0,89,16.388889,37
236119,新北市土城區,男性,77,3,高職(續答6a1),6-7萬元以下,18-29歲,新北市土城區,新北市,12,65000,11.082143,1,0,89,16.388889,37
412128,台中市大里區,男性,77,7,大學(續答6a2),3-4萬元以下,18-29歲,台中市大里區,台中市,16,35000,10.463103,1,0,89,16.388889,37
973104,花蓮縣吉安鄉,女性,78,5,大學(續答6a2),3-4萬元以下,18-29歲,花蓮縣吉安鄉,花蓮縣,16,35000,10.463103,0,1,90,14.9,30
551109,南投縣名間鄉,女性,78,7,高職(續答6a1),2-3萬元以下,18-29歲,南投縣名間鄉,南投縣,12,25000,10.126631,0,1,90,14.9,30
407222,台中市西屯區,男性,78,5,高職(續答6a1),4-5萬元以下,18-29歲,台中市西屯區,台中市,12,45000,10.714417,1,0,90,14.9,30
302207,新竹縣竹北市,男性,78,7,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,新竹縣竹北市,新竹縣,18,45000,10.714417,1,0,90,14.9,30
811104,高雄市楠梓區,男性,78,2,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,高雄市楠梓區,高雄市,18,45000,10.714417,1,0,90,14.9,30
709122,台南市安南區,女性,78,4,高職(續答6a1),3-4萬元以下,18-29歲,台南市安南區,台南市,12,35000,10.463103,0,1,90,14.9,30
116222,台北市文山區,男性,78,6,碩士(續答6a2),1萬元以下,18-29歲,台北市文山區,台北市,18,5000,8.5171928,1,0,90,14.9,30
413102,台中市霧峰區,男性,78,1,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,台中市霧峰區,台中市,18,35000,10.463103,1,0,90,14.9,30
237228,新北市三峽區,男性,78,5,國(初)中,5-6萬元以下,18-29歲,新北市三峽區,新北市,9,55000,10.915089,1,0,90,14.9,30
269206,宜蘭縣冬山鄉,男性,78,7,高中(續答6a1),2-3萬元以下,18-29歲,宜蘭縣冬山鄉,宜蘭縣,12,25000,10.126631,1,0,90,14.9,30
241208,新北市三重區,女性,77,11,大學(續答6a2),5-6萬元以下,18-29歲,新北市三重區,新北市,16,55000,10.915089,0,1,90,14.9,30
813218,高雄市左營區,女性,78,4,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,高雄市左營區,高雄市,18,35000,10.463103,0,1,90,14.9,30
526113,彰化縣二林鎮,男性,78,4,高職(續答6a1),2-3萬元以下,18-29歲,彰化縣二林鎮,彰化縣,12,25000,10.126631,1,0,90,14.9,30
433227,台中市沙鹿區,女性,77,10,小學,跳答,18-29歲,台中市沙鹿區,台中市,6,,,0,1,90,14.9,30
402108,台中市南區,男性,78,2,碩士(續答6a2),9-10萬元以下,18-29歲,台中市南區,台中市,18,95000,11.461632,1,0,90,14.9,30
106227,台北市大安區,女性,78,2,大學(續答6a2),10-11萬元以下,18-29歲,台北市大安區,台北市,16,105000,11.561716,0,1,90,14.9,30
653210,雲林縣口湖鄉,女性,77,12,大學(續答6a2),5-6萬元以下,18-29歲,雲林縣口湖鄉,雲林縣,16,55000,10.915089,0,1,90,14.9,30
407204,台中市西屯區,女性,78,2,二專,4-5萬元以下,18-29歲,台中市西屯區,台中市,14,45000,10.714417,0,1,90,14.9,30
722216,台南市佳里區,女性,77,9,高中(續答6a1),3-4萬元以下,18-29歲,台南市佳里區,台南市,12,35000,10.463103,0,1,90,14.9,30
621223,嘉義縣民雄鄉,女性,78,2,高職(續答6a1),1-2萬元以下,18-29歲,嘉義縣民雄鄉,嘉義縣,12,15000,9.6158056,0,1,90,14.9,30
330136,桃園市桃園區,男性,78,6,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,桃園市桃園區,桃園市,18,45000,10.714417,1,0,90,14.9,30
112207,台北市北投區,男性,78,8,碩士(續答6a2),跳答,18-29歲,台北市北投區,台北市,18,,,1,0,90,14.9,30
931214,屏東縣佳冬鄉,男性,77,10,高職(續答6a1),2-3萬元以下,18-29歲,屏東縣佳冬鄉,屏東縣,12,25000,10.126631,1,0,90,14.9,30
503216,彰化縣花壇鄉,男性,77,11,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,18,35000,10.463103,1,0,90,14.9,30
722225,台南市佳里區,男性,77,12,大學(續答6a2),3-4萬元以下,18-29歲,台南市佳里區,台南市,16,35000,10.463103,1,0,90,14.9,30
241102,新北市三重區,男性,78,1,大學(續答6a2),2-3萬元以下,18-29歲,新北市三重區,新北市,16,25000,10.126631,1,0,90,14.9,30
328205,桃園市觀音區,男性,78,4,高中(續答6a1),3-4萬元以下,18-29歲,桃園市觀音區,桃園市,12,35000,10.463103,1,0,90,14.9,30
237124,新北市三峽區,男性,78,8,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,新北市三峽區,新北市,18,45000,10.714417,1,0,90,14.9,30
110231,台北市信義區,女性,78,3,大學(續答6a2),5-6萬元以下,18-29歲,台北市信義區,台北市,16,55000,10.915089,0,1,90,14.9,30
220126,新北市板橋區,男性,77,11,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市板橋區,新北市,18,35000,10.463103,1,0,90,14.9,30
551209,南投縣名間鄉,男性,79,2,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,南投縣名間鄉,南投縣,18,45000,10.714417,1,0,91,15.810811,37
238205,新北市樹林區,女性,79,2,大學(續答6a2),5-6萬元以下,18-29歲,新北市樹林區,新北市,16,55000,10.915089,0,1,91,15.810811,37
244101,新北市林口區,男性,79,8,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,新北市林口區,新北市,18,25000,10.126631,1,0,91,15.810811,37
207216,新北市萬里區,女性,78,10,技術學院、科大(續答6a2),跳答,18-29歲,新北市萬里區,新北市,18,,,0,1,91,15.810811,37
946127,屏東縣恆春鎮,女性,79,7,高職(續答6a1),4-5萬元以下,18-29歲,屏東縣恆春鎮,屏東縣,12,45000,10.714417,0,1,91,15.810811,37
244105,新北市林口區,男性,79,6,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市林口區,新北市,18,35000,10.463103,1,0,91,15.810811,37
812118,高雄市小港區,男性,79,2,大學(續答6a2),2-3萬元以下,18-29歲,高雄市小港區,高雄市,16,25000,10.126631,1,0,91,15.810811,37
651104,雲林縣北港鎮,男性,79,4,國(初)中,2-3萬元以下,18-29歲,雲林縣北港鎮,雲林縣,9,25000,10.126631,1,0,91,15.810811,37
722214,台南市佳里區,男性,79,6,碩士(續答6a2),5-6萬元以下,18-29歲,台南市佳里區,台南市,18,55000,10.915089,1,0,91,15.810811,37
946209,屏東縣恆春鎮,男性,79,3,高職(續答6a1),2-3萬元以下,18-29歲,屏東縣恆春鎮,屏東縣,12,25000,10.126631,1,0,91,15.810811,37
236220,新北市土城區,男性,79,1,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,新北市土城區,新北市,18,25000,10.126631,1,0,91,15.810811,37
364104,苗栗縣大湖鄉,男性,79,3,國(初)中,無收入,18-29歲,苗栗縣大湖鄉,苗栗縣,9,0,0,1,0,91,15.810811,37
812209,高雄市小港區,女性,79,6,國(初)中,1-2萬元以下,18-29歲,高雄市小港區,高雄市,9,15000,9.6158056,0,1,91,15.810811,37
207108,新北市萬里區,男性,78,10,二專,4-5萬元以下,18-29歲,新北市萬里區,新北市,14,45000,10.714417,1,0,91,15.810811,37
106116,台北市大安區,女性,79,8,技術學院、科大(續答6a2),跳答,18-29歲,台北市大安區,台北市,18,,,0,1,91,15.810811,37
821217,高雄市路竹區,女性,78,10,技術學院、科大(續答6a2),跳答,18-29歲,高雄市路竹區,高雄市,18,,,0,1,91,15.810811,37
402206,台中市南區,女性,79,5,大學(續答6a2),2-3萬元以下,18-29歲,台中市南區,台中市,16,25000,10.126631,0,1,91,15.810811,37
820210,高雄市岡山區,男性,79,5,大學(續答6a2),5-6萬元以下,18-29歲,高雄市岡山區,高雄市,16,55000,10.915089,1,0,91,15.810811,37
801113,高雄市前金區,男性,78,11,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,高雄市前金區,高雄市,18,35000,10.463103,1,0,91,15.810811,37
412216,台中市大里區,男性,79,7,大學(續答6a2),跳答,18-29歲,台中市大里區,台中市,16,,,1,0,91,15.810811,37
437224,台中市大甲區,男性,78,10,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,台中市大甲區,台中市,18,35000,10.463103,1,0,91,15.810811,37
242218,新北市新莊區,男性,79,7,大學(續答6a2),5-6萬元以下,18-29歲,新北市新莊區,新北市,16,55000,10.915089,1,0,91,15.810811,37
236129,新北市土城區,男性,78,12,五專,4-5萬元以下,18-29歲,新北市土城區,新北市,14,45000,10.714417,1,0,91,15.810811,37
600213,嘉義市,男性,78,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,嘉義市,嘉義市,18,35000,10.463103,1,0,91,15.810811,37
234137,新北市永和區,女性,78,12,大學(續答6a2),3-4萬元以下,18-29歲,新北市永和區,新北市,16,35000,10.463103,0,1,91,15.810811,37
110130,台北市信義區,男性,78,12,碩士(續答6a2),跳答,18-29歲,台北市信義區,台北市,18,,,1,0,91,15.810811,37
503208,彰化縣花壇鄉,男性,79,7,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,18,35000,10.463103,1,0,91,15.810811,37
820214,高雄市岡山區,男性,79,1,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,高雄市岡山區,高雄市,18,35000,10.463103,1,0,91,15.810811,37
414212,台中市烏日區,女性,79,2,高職(續答6a1),3-4萬元以下,18-29歲,台中市烏日區,台中市,12,35000,10.463103,0,1,91,15.810811,37
437214,台中市大甲區,女性,79,8,二專,跳答,18-29歲,台中市大甲區,台中市,14,,,0,1,91,15.810811,37
402116,台中市南區,男性,79,4,碩士(續答6a2),2-3萬元以下,18-29歲,台中市南區,台中市,18,25000,10.126631,1,0,91,15.810811,37
437201,台中市大甲區,女性,79,3,高職(續答6a1),2-3萬元以下,18-29歲,台中市大甲區,台中市,12,25000,10.126631,0,1,91,15.810811,37
551107,南投縣名間鄉,女性,78,11,技術學院、科大(續答6a2),5-6萬元以下,18-29歲,南投縣名間鄉,南投縣,18,55000,10.915089,0,1,91,15.810811,37
503205,彰化縣花壇鄉,女性,79,3,二專,3-4萬元以下,18-29歲,彰化縣花壇鄉,彰化縣,14,35000,10.463103,0,1,91,15.810811,37
231114,新北市新店區,女性,78,12,碩士(續答6a2),3-4萬元以下,18-29歲,新北市新店區,新北市,18,35000,10.463103,0,1,91,15.810811,37
220107,新北市板橋區,女性,78,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市板橋區,新北市,18,35000,10.463103,0,1,91,15.810811,37
801229,高雄市前金區,男性,78,12,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,高雄市前金區,高雄市,18,45000,10.714417,1,0,91,15.810811,37
330205,桃園市桃園區,男性,79,12,技術學院、科大(續答6a2),跳答,18-29歲,桃園市桃園區,桃園市,18,,,1,0,92,16.170214,47
269202,宜蘭縣冬山鄉,男性,79,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,宜蘭縣冬山鄉,宜蘭縣,18,35000,10.463103,1,0,92,16.170214,47
324222,桃園市平鎮區,男性,80,8,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,桃園市平鎮區,桃園市,18,25000,10.126631,1,0,92,16.170214,47
326211,桃園市楊梅區,男性,80,1,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,桃園市楊梅區,桃園市,18,25000,10.126631,1,0,92,16.170214,47
981117,花蓮縣玉里鎮,女性,79,12,高職(續答6a1),2-3萬元以下,18-29歲,花蓮縣玉里鎮,花蓮縣,12,25000,10.126631,0,1,92,16.170214,47
946124,屏東縣恆春鎮,男性,80,7,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,屏東縣恆春鎮,屏東縣,18,25000,10.126631,1,0,92,16.170214,47
503224,彰化縣花壇鄉,男性,79,12,大學(續答6a2),跳答,18-29歲,彰化縣花壇鄉,彰化縣,16,,,1,0,92,16.170214,47
526101,彰化縣二林鎮,女性,80,8,大學(續答6a2),2-3萬元以下,18-29歲,彰化縣二林鎮,彰化縣,16,25000,10.126631,0,1,92,16.170214,47
973112,花蓮縣吉安鄉,男性,80,6,高職(續答6a1),4-5萬元以下,18-29歲,花蓮縣吉安鄉,花蓮縣,12,45000,10.714417,1,0,92,16.170214,47
326127,桃園市楊梅區,男性,80,5,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,桃園市楊梅區,桃園市,18,35000,10.463103,1,0,92,16.170214,47
414109,台中市烏日區,男性,79,12,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,台中市烏日區,台中市,18,35000,10.463103,1,0,92,16.170214,47
236232,新北市土城區,男性,80,3,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,新北市土城區,新北市,18,25000,10.126631,1,0,92,16.170214,47
244126,新北市林口區,女性,80,7,大學(續答6a2),5-6萬元以下,18-29歲,新北市林口區,新北市,16,55000,10.915089,0,1,92,16.170214,47
702111,台南市南區,男性,79,10,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,台南市南區,台南市,18,25000,10.126631,1,0,92,16.170214,47
813135,高雄市左營區,男性,79,12,技術學院、科大(續答6a2),14-15萬元以下,18-29歲,高雄市左營區,高雄市,18,145000,11.884489,1,0,92,16.170214,47
812228,高雄市小港區,男性,79,9,高中(續答6a1),1-2萬元以下,18-29歲,高雄市小港區,高雄市,12,15000,9.6158056,1,0,92,16.170214,47
973122,花蓮縣吉安鄉,男性,80,2,大學(續答6a2),跳答,18-29歲,花蓮縣吉安鄉,花蓮縣,16,,,1,0,92,16.170214,47
364118,苗栗縣大湖鄉,男性,79,11,高職(續答6a1),4-5萬元以下,18-29歲,苗栗縣大湖鄉,苗栗縣,12,45000,10.714417,1,0,92,16.170214,47
235135,新北市中和區,女性,80,6,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,新北市中和區,新北市,18,35000,10.463103,0,1,92,16.170214,47
412121,台中市大里區,男性,80,5,高職(續答6a1),4-5萬元以下,18-29歲,台中市大里區,台中市,12,45000,10.714417,1,0,92,16.170214,47
206231,基隆市七堵區,男性,79,12,碩士(續答6a2),跳答,18-29歲,基隆市七堵區,基隆市,18,,,1,0,92,16.170214,47
604206,嘉義縣竹崎鄉,女性,80,3,碩士(續答6a2),3-4萬元以下,18-29歲,嘉義縣竹崎鄉,嘉義縣,18,35000,10.463103,0,1,92,16.170214,47
651219,雲林縣北港鎮,男性,80,3,高職(續答6a1),3-4萬元以下,18-29歲,雲林縣北港鎮,雲林縣,12,35000,10.463103,1,0,92,16.170214,47
238216,新北市樹林區,男性,80,7,大學(續答6a2),3-4萬元以下,18-29歲,新北市樹林區,新北市,16,35000,10.463103,1,0,92,16.170214,47
324212,桃園市平鎮區,男性,79,10,碩士(續答6a2),跳答,18-29歲,桃園市平鎮區,桃園市,18,,,1,0,92,16.170214,47
360227,苗栗縣苗栗市,男性,80,4,高職(續答6a1),3-4萬元以下,18-29歲,苗栗縣苗栗市,苗栗縣,12,35000,10.463103,1,0,92,16.170214,47
206134,基隆市七堵區,女性,80,5,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,基隆市七堵區,基隆市,18,25000,10.126631,0,1,92,16.170214,47
116223,台北市文山區,男性,80,5,大學(續答6a2),跳答,18-29歲,台北市文山區,台北市,16,,,1,0,92,16.170214,47
709112,台南市安南區,女性,80,3,碩士(續答6a2),4-5萬元以下,18-29歲,台南市安南區,台南市,18,45000,10.714417,0,1,92,16.170214,47
821203,高雄市路竹區,女性,80,8,碩士(續答6a2),跳答,18-29歲,高雄市路竹區,高雄市,18,,,0,1,92,16.170214,47
326126,桃園市楊梅區,男性,80,3,技術學院、科大(續答6a2),3-4萬元以下,18-29歲,桃園市楊梅區,桃園市,18,35000,10.463103,1,0,92,16.170214,47
241141,新北市三重區,男性,80,2,技術學院、科大(續答6a2),跳答,18-29歲,新北市三重區,新北市,18,,,1,0,92,16.170214,47
412107,台中市大里區,女性,79,12,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,台中市大里區,台中市,18,25000,10.126631,0,1,92,16.170214,47
324217,桃園市平鎮區,男性,79,9,技術學院、科大(續答6a2),6-7萬元以下,18-29歲,桃園市平鎮區,桃園市,18,65000,11.082143,1,0,92,16.170214,47
406130,台中市北屯區,男性,80,2,高職(續答6a1),2-3萬元以下,18-29歲,台中市北屯區,台中市,12,25000,10.126631,1,0,92,16.170214,47
244116,新北市林口區,男性,79,11,碩士(續答6a2),跳答,18-29歲,新北市林口區,新北市,18,,,1,0,92,16.170214,47
236206,新北市土城區,女性,80,7,高職(續答6a1),跳答,18-29歲,新北市土城區,新北市,12,,,0,1,92,16.170214,47
235236,新北市中和區,女性,80,5,技術學院、科大(續答6a2),1萬元以下,18-29歲,新北市中和區,新北市,18,5000,8.5171928,0,1,92,16.170214,47
235238,新北市中和區,女性,79,11,高職(續答6a1),2-3萬元以下,18-29歲,新北市中和區,新北市,12,25000,10.126631,0,1,92,16.170214,47
111234,台北市士林區,女性,80,3,大學(續答6a2),5-6萬元以下,18-29歲,台北市士林區,台北市,16,55000,10.915089,0,1,92,16.170214,47
324209,桃園市平鎮區,女性,80,2,碩士(續答6a2),跳答,18-29歲,桃園市平鎮區,桃園市,18,,,0,1,92,16.170214,47
811130,高雄市楠梓區,女性,79,10,高職(續答6a1),2-3萬元以下,18-29歲,高雄市楠梓區,高雄市,12,25000,10.126631,0,1,92,16.170214,47
813106,高雄市左營區,女性,80,4,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,高雄市左營區,高雄市,18,45000,10.714417,0,1,92,16.170214,47
701201,台南市東區,女性,79,12,大學(續答6a2),跳答,18-29歲,台南市東區,台南市,16,,,0,1,92,16.170214,47
437206,台中市大甲區,男性,80,5,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,台中市大甲區,台中市,18,45000,10.714417,1,0,92,16.170214,47
526110,彰化縣二林鎮,女性,79,12,大學(續答6a2),跳答,18-29歲,彰化縣二林鎮,彰化縣,16,,,0,1,92,16.170214,47
300206,新竹市,男性,79,10,大學(續答6a2),跳答,18-29歲,新竹市,新竹市,16,,,1,0,92,16.170214,47
269113,宜蘭縣冬山鄉,男性,81,3,大學(續答6a2),跳答,18-29歲,宜蘭縣冬山鄉,宜蘭縣,16,,,1,0,93,15.694445,36
333208,桃園市龜山區,男性,80,9,大學(續答6a2),1萬元以下,18-29歲,桃園市龜山區,桃園市,16,5000,8.5171928,1,0,93,15.694445,36
110119,台北市信義區,男性,80,11,大學(續答6a2),跳答,18-29歲,台北市信義區,台北市,16,,,1,0,93,15.694445,36
207118,新北市萬里區,女性,81,7,高職(續答6a1),跳答,18-29歲,新北市萬里區,新北市,12,,,0,1,93,15.694445,36
324225,桃園市平鎮區,女性,81,3,技術學院、科大(續答6a2),2-3萬元以下,18-29歲,桃園市平鎮區,桃園市,18,25000,10.126631,0,1,93,15.694445,36
651202,雲林縣北港鎮,女性,81,1,大學(續答6a2),1-2萬元以下,18-29歲,雲林縣北港鎮,雲林縣,16,15000,9.6158056,0,1,93,15.694445,36
600219,嘉義市,女性,81,8,技術學院、科大(續答6a2),4-5萬元以下,18-29歲,嘉義市,嘉義市,18,45000,10.714417,0,1,93,15.694445,36
820105,高雄市岡山區,男性,81,2,大學(續答6a2),3-4萬元以下,18-29歲,高雄市岡山區,高雄市,16,35000,10.463103,1,0,93,15.694445,36
503215,彰化縣花壇鄉,男性,81,1,大學(續答6a2),跳答,18-29歲,彰化縣花壇鄉,彰化縣,16,,,1,0,93,15.694445,36
